date,location,location_name,value
2022-05-08,GM,Germany,136533
2022-05-08,GM01,Baden-Württemberg State,15871
2022-05-08,GM02,Free State of Bavaria,23685
2022-05-08,GM03,Free Hanseatic City of Bremen,765
2022-05-08,GM04,Free Hanseatic City of Hamburg,2577
2022-05-08,GM05,Hesse State,9993
2022-05-08,GM06,Lower Saxony State,8922
2022-05-08,GM07,North Rhine-Westphalia State,24927
2022-05-08,GM08,Rhineland-Palatinate State,5564
2022-05-08,GM09,Saarland State,1649
2022-05-08,GM10,Schleswig-Holstein State,2465
2022-05-08,GM11,Brandenburg State,5591
2022-05-08,GM12,Mecklenburg-Western Pomerania State,2175
2022-05-08,GM13,Free State of Saxony,15393
2022-05-08,GM14,Sachsen-Anhalt State,5281
2022-05-08,GM15,Free State of Thuringia,7163
2022-05-08,GM16,Berlin State,4512
